,Unnamed: 0,average_minter_speed,beacon_num_trans_threshold,beacon_shout,broadcast_percentage_selection,decision_thres,dspend_all,dspend_main,failed,gini,loser_nodes,majority_threshold,mean_num_transactions,num_minters,num_orphan_transactions,num_users,perc_evil_minters,perc_evil_users,transaction_volume
0,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
1,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
2,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
3,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
4,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
5,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
6,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
7,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
8,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
9,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
10,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
11,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
12,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
13,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
14,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
15,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
16,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
17,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
18,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
19,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
20,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
21,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
22,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
23,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
24,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
25,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
26,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
27,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
28,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
29,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
30,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
31,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
32,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
33,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
34,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
35,7,930.304347826087,44,True,0.22055861290618006,0.5463469017711445,1200,0,True,-1.779107219605756e-17,69,0.2,470.0,69,940,102,0.4354338662250233,0.4938046231441129,0.06101819946586265
36,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
37,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
38,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
39,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
40,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
41,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
42,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
43,7,930.304347826087,44,True,0.22055861290618006,0.5463469017711445,1200,0,True,-1.779107219605756e-17,69,0.2,470.0,69,940,102,0.4354338662250233,0.4938046231441129,0.06101819946586265
44,8,919.7716535433071,86,True,0.2297340386352412,0.5000100000000001,889,0,True,-3.150968865723728e-18,127,0.2,191.66666666666663,127,575,704,0.19470552719180706,0.3643964266650125,0.02396094175899131
45,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
46,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
47,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
48,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
49,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
50,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
51,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
52,7,930.304347826087,44,True,0.22055861290618006,0.5463469017711445,1200,0,True,-1.779107219605756e-17,69,0.2,470.0,69,940,102,0.4354338662250233,0.4938046231441129,0.06101819946586265
53,8,919.7716535433071,86,True,0.2297340386352412,0.5000100000000001,889,0,True,-3.150968865723728e-18,127,0.2,191.66666666666663,127,575,704,0.19470552719180706,0.3643964266650125,0.02396094175899131
54,9,1051.8282442748089,61,True,0.07645768133518703,0.7138009057905824,2280,0,True,-3.158913153328783e-17,262,0.2,181.0,262,362,1385,0.5697880912656211,0.13998652943434098,0.01790720042340028
55,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
56,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
57,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
58,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
59,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
60,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
61,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
62,7,930.304347826087,44,True,0.22055861290618006,0.5463469017711445,1200,0,True,-1.779107219605756e-17,69,0.2,470.0,69,940,102,0.4354338662250233,0.4938046231441129,0.06101819946586265
63,8,919.7716535433071,86,True,0.2297340386352412,0.5000100000000001,889,0,True,-3.150968865723728e-18,127,0.2,191.66666666666663,127,575,704,0.19470552719180706,0.3643964266650125,0.02396094175899131
64,9,1051.8282442748089,61,True,0.07645768133518703,0.7138009057905824,2280,0,True,-3.158913153328783e-17,262,0.2,181.0,262,362,1385,0.5697880912656211,0.13998652943434098,0.01790720042340028
65,10,984.7426900584796,155,True,0.21398814630413587,0.5000100000000001,2916,0,True,0.0,171,0.2,2137.0,171,4274,359,0.054665949787718944,0.356955591149812,0.19690894454197472
66,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
67,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
68,2,1022.5692307692308,156,True,0.19629903032183446,0.843075481213346,15664,0,True,-2.8512877645904126e-17,390,0.2,349.66666666666674,390,1049,482,0.5383039206652175,0.008260163078691506,0.11903924577822655
69,3,992.1463414634146,430,True,0.05196794204840245,0.5000100000000001,10112,0,True,-4.0310907662310546e-17,328,0.2,562.3333333333334,328,1687,1112,0.2942589788402885,0.33936274042662096,0.1385878891855111
70,4,1088.4981684981683,152,True,0.060698779550261414,0.5000100000000001,9214,0,True,0.0,273,0.2,827.0,273,1654,654,0.5154882580274828,0.10697750412608972,0.17517004645766934
71,5,1032.8039215686274,164,True,0.23864557539656897,0.7763921504029664,17070,0,True,0.0,408,0.2,1073.0,408,2146,1288,0.48212039441317794,0.5558931202857453,0.16446805465466874
72,6,992.5746102449887,241,True,0.1617850283503054,0.5000100000000001,4936,0,True,4.302368232242914e-17,449,0.2,315.6666666666667,449,947,897,0.14150179426407225,0.2651188989733177,0.03843825242728288
73,7,930.304347826087,44,True,0.22055861290618006,0.5463469017711445,1200,0,True,-1.779107219605756e-17,69,0.2,470.0,69,940,102,0.4354338662250233,0.4938046231441129,0.06101819946586265
74,8,919.7716535433071,86,True,0.2297340386352412,0.5000100000000001,889,0,True,-3.150968865723728e-18,127,0.2,191.66666666666663,127,575,704,0.19470552719180706,0.3643964266650125,0.02396094175899131
75,9,1051.8282442748089,61,True,0.07645768133518703,0.7138009057905824,2280,0,True,-3.158913153328783e-17,262,0.2,181.0,262,362,1385,0.5697880912656211,0.13998652943434098,0.01790720042340028
76,10,984.7426900584796,155,True,0.21398814630413587,0.5000100000000001,2916,0,True,0.0,171,0.2,2137.0,171,4274,359,0.054665949787718944,0.356955591149812,0.19690894454197472
77,11,1049.5182648401826,276,True,0.08615372792759744,0.5000100000000001,9838,0,True,-4.5211825128145977e-17,438,0.2,695.0,438,2085,1300,0.15635810593697866,0.10409824624656057,0.05455584029234797
78,0,1028.6470588235297,189,True,0.07287574717105573,0.8214429003773527,9166,0,True,0.0,323,0.2,163.5,323,654,1299,0.4782887129888889,0.464502732798011,0.0965095283944366
79,1,1008.3842364532021,278,True,0.20091550508217887,0.6223599364993772,10883,0,True,0.0,406,0.2,214.4,406,1072,649,0.1836728216970292,0.16569140050632214,0.09218748072506304
